,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2428,2022,SE,Full-time,Data Engineer,170000,US,100,US,Medium
2429,2022,SE,Full-time,Data Engineer,140000,US,100,US,Medium
2430,2022,SE,Full-time,Data Engineer,247500,US,0,US,Medium
2431,2022,SE,Full-time,Data Engineer,172200,US,0,US,Medium
2432,2022,SE,Full-time,Data Engineer,225000,US,0,US,Medium
2433,2022,SE,Full-time,Data Engineer,184100,US,0,US,Medium
2437,2022,MI,Full-time,Data Scientist,100000,US,100,US,Medium
2438,2022,MI,Full-time,Data Scientist,85000,US,100,US,Medium
2439,2022,MI,Full-time,Data Scientist,78000,US,100,US,Medium
2440,2022,SE,Full-time,Data Engineer,161000,US,100,US,Medium
2446,2022,EX,Full-time,Head of Data,205000,US,0,US,Medium
2447,2022,EX,Full-time,Head of Data,160000,US,0,US,Medium
2450,2022,EN,Full-time,Data Engineer,61566,GB,100,GB,Medium
2451,2022,EN,Full-time,Data Engineer,49253,GB,100,GB,Medium
2454,2022,SE,Full-time,Data Scientist,245000,US,0,US,Medium
2455,2022,SE,Full-time,Data Scientist,180000,US,0,US,Medium
2458,2022,SE,Full-time,Data Engineer,220000,US,0,US,Medium
2460,2022,SE,Full-time,Data Scientist,198440,US,0,US,Large
2461,2022,SE,Full-time,Data Scientist,144000,US,0,US,Large
2462,2022,SE,Full-time,Data Engineer,240000,US,0,US,Medium
2464,2022,SE,Full-time,Data Scientist,198440,US,0,US,Medium
2465,2022,SE,Full-time,Data Scientist,144000,US,0,US,Medium
2466,2022,MI,Full-time,Data Analyst,150000,US,100,US,Medium
2470,2022,MI,Full-time,Data Scientist,57872,GB,50,GB,Medium
2471,2022,EN,Full-time,Data Analyst,64000,US,100,US,Large
2472,2022,EN,Full-time,Data Scientist,39925,FR,50,FR,Large
2473,2022,SE,Full-time,Machine Learning Engineer,187200,CA,100,CA,Medium
2474,2022,SE,Full-time,Machine Learning Engineer,116100,CA,100,CA,Medium
2475,2022,SE,Full-time,Data Analyst,150000,US,0,US,Medium
2476,2022,SE,Full-time,Data Analyst,127000,US,0,US,Medium
2477,2022,SE,Full-time,Data Engineer,275000,US,100,US,Medium
2478,2022,SE,Full-time,Data Engineer,166000,US,100,US,Medium
2479,2022,SE,Full-time,Data Scientist,159699,US,0,US,Medium
2480,2022,SE,Full-time,Data Scientist,138938,US,0,US,Medium
2481,2022,EN,Full-time,BI Analyst,76000,US,50,US,Large
2486,2022,SE,Full-time,Analytics Engineer,103432,GB,0,GB,Medium
2487,2022,SE,Full-time,Analytics Engineer,92350,GB,0,GB,Medium
2488,2022,SE,Full-time,Data Analyst,80000,US,0,US,Medium
2489,2022,SE,Full-time,Data Analyst,52500,US,0,US,Medium
2490,2022,SE,Full-time,Data Engineer,236000,US,100,US,Medium
2491,2022,SE,Full-time,Data Engineer,182000,US,100,US,Medium
2492,2022,SE,Full-time,Data Scientist,180000,US,100,US,Medium
2496,2022,SE,Full-time,Data Analyst,135000,US,100,US,Medium
2500,2022,MI,Full-time,Research Engineer,240000,US,100,US,Medium
2501,2022,EN,Part-time,Data Analyst,125404,CN,50,US,Small
2504,2022,SE,Full-time,Data Engineer,195000,US,100,US,Medium
2507,2022,SE,Full-time,Data Engineer,110000,US,0,US,Medium
2508,2022,SE,Full-time,Data Operations Analyst,123000,US,0,US,Medium
2509,2022,SE,Full-time,Data Operations Analyst,92250,US,0,US,Medium
2512,2022,MI,Full-time,ML Engineer,180000,US,100,US,Medium
2513,2022,MI,Full-time,ML Engineer,100000,US,100,US,Medium
2514,2022,SE,Full-time,Data Engineer,97000,US,100,US,Medium
2515,2022,SE,Full-time,Data Engineer,90000,US,100,US,Medium
2519,2022,SE,Full-time,Machine Learning Engineer,180000,US,100,US,Medium
2520,2022,SE,Full-time,Data Engineer,260000,US,0,US,Medium
2521,2022,SE,Full-time,Data Engineer,180000,US,0,US,Medium
2522,2022,EX,Full-time,Analytics Engineer,210000,US,100,US,Medium
2523,2022,EX,Full-time,Analytics Engineer,157000,US,100,US,Medium
2526,2022,MI,Full-time,Data Analyst,80000,US,0,US,Medium
2527,2022,MI,Full-time,Data Analyst,52500,US,0,US,Medium
2528,2022,SE,Full-time,Data Architect,128000,US,0,US,Medium
2529,2022,SE,Full-time,Data Architect,81500,US,0,US,Medium
2530,2022,SE,Full-time,Data Operations Engineer,105000,US,0,US,Medium
2531,2022,SE,Full-time,Data Operations Engineer,70000,US,0,US,Medium
2532,2022,SE,Full-time,Data Scientist,175000,US,0,US,Medium
2533,2022,SE,Full-time,Data Scientist,122500,US,0,US,Medium
2534,2022,SE,Full-time,Data Engineer,171000,US,0,US,Medium
2535,2022,SE,Full-time,Data Engineer,117000,US,0,US,Medium
2536,2022,SE,Full-time,Data Scientist,202800,US,0,US,Large
2537,2022,SE,Full-time,Data Scientist,104300,US,0,US,Large
2539,2022,SE,Full-time,Data Analyst,36773,ES,0,ES,Medium
2546,2022,MI,Full-time,Data Scientist,30000,MX,100,MX,Large
2547,2022,MI,Full-time,Analytics Engineer,78000,BR,100,BR,Medium
2548,2022,MI,Full-time,Analytics Engineer,48000,BR,100,BR,Medium
2553,2022,MI,Full-time,Data Engineer,78000,BR,100,BR,Medium
2554,2022,MI,Full-time,Data Engineer,42000,BR,100,BR,Medium
2555,2022,SE,Full-time,Data Architect,345600,US,0,US,Medium
2556,2022,SE,Full-time,Data Architect,230400,US,0,US,Medium
2559,2022,MI,Full-time,BI Analyst,78000,BR,100,BR,Medium
2560,2022,MI,Full-time,BI Analyst,48000,BR,100,BR,Medium
2561,2022,SE,Full-time,Data Analyst,175950,US,100,US,Medium
2562,2022,SE,Full-time,Data Analyst,130050,US,100,US,Medium
2563,2022,SE,Full-time,Data Engineer,205600,US,0,US,Large
2564,2022,SE,Full-time,Data Engineer,105700,US,0,US,Large
2565,2022,SE,Full-time,Data Analyst,236600,US,100,US,Medium
2567,2022,MI,Full-time,Data Scientist,84000,BR,100,BR,Medium
2568,2022,MI,Full-time,Data Scientist,54000,BR,100,BR,Medium
2569,2022,EN,Full-time,Data Scientist,80000,US,100,US,Large
2570,2022,SE,Full-time,Marketing Data Analyst,200000,GB,100,GB,Small
2571,2022,EN,Full-time,Data Scientist,73742,CA,100,CA,Large
2572,2022,SE,Full-time,Data Science Lead,165000,US,50,US,Small
2573,2022,EN,Full-time,Data Scientist,33246,GB,50,GB,Large
2578,2021,EN,Full-time,Power BI Developer,5409,IN,50,IN,Large
2579,2021,MI,Full-time,Data Engineer,75050,AU,50,AU,Large
2588,2022,EN,Full-time,Machine Learning Engineer,108000,US,0,US,Small
2589,2022,SE,Full-time,Product Data Scientist,8000,IN,100,SG,Large
2590,2022,SE,Full-time,Data Scientist,155000,US,100,US,Medium
2591,2022,SE,Full-time,Data Scientist,38000,US,100,US,Medium
2592,2022,MI,Full-time,Data Analyst,85000,US,0,US,Medium
2593,2022,MI,Full-time,Data Analyst,65000,US,0,US,Medium
2596,2022,MI,Full-time,Data Engineer,110820,GB,0,GB,Medium
2597,2022,MI,Full-time,Data Engineer,92350,GB,0,GB,Medium
2598,2022,SE,Full-time,Data Scientist,153600,US,100,US,Medium
2599,2022,SE,Full-time,Data Scientist,106800,US,100,US,Medium
2601,2022,SE,Full-time,Data Scientist,50000,US,100,US,Medium
2608,2022,SE,Full-time,Data Scientist,123400,US,0,US,Medium
2609,2022,SE,Full-time,Data Scientist,88100,US,0,US,Medium
2610,2022,SE,Full-time,Data Scientist,120000,US,100,US,Small
2611,2022,SE,Full-time,Data Scientist,55000,US,100,US,Small
2618,2022,SE,Full-time,Analytics Engineer,150000,US,0,US,Medium
2619,2022,SE,Full-time,Analytics Engineer,120000,US,0,US,Medium
2620,2022,SE,Full-time,Data Science Consultant,139000,US,0,US,Medium
2624,2022,SE,Full-time,Data Analyst,139600,US,0,US,Medium
2625,2022,SE,Full-time,Data Analyst,85700,US,0,US,Medium
2626,2022,SE,Full-time,Data Engineer,185000,US,100,US,Medium
2627,2022,SE,Full-time,Data Engineer,50000,US,100,US,Medium
2632,2022,SE,Full-time,Data Scientist,200000,US,100,US,Medium
2636,2022,MI,Full-time,ML Engineer,148500,US,100,US,Large
2637,2022,MI,Full-time,ML Engineer,98200,US,100,US,Large
2638,2022,SE,Full-time,Data Analyst,115000,US,100,US,Medium
2639,2022,SE,Full-time,Data Analyst,95000,US,100,US,Medium
2640,2022,SE,Full-time,Data Architect,225000,US,100,US,Medium
2641,2022,SE,Full-time,Data Architect,66000,US,100,US,Medium
2646,2022,MI,Full-time,Data Manager,134000,US,0,US,Medium
2647,2022,MI,Full-time,Data Manager,98000,US,0,US,Medium
2648,2022,MI,Full-time,Data Analyst,105000,US,0,US,Medium
2649,2022,MI,Full-time,Data Analyst,62000,US,0,US,Medium
2650,2022,EN,Full-time,BI Data Analyst,57000,US,100,US,Large
2651,2022,SE,Full-time,Big Data Engineer,161311,CA,50,CA,Medium
2652,2022,MI,Full-time,Data Scientist,144200,US,100,US,Medium
2653,2022,MI,Full-time,Data Scientist,115360,US,100,US,Medium
2654,2022,MI,Full-time,Data Scientist,83171,AU,0,AU,Large
2655,2022,SE,Full-time,Principal Data Architect,38154,IN,100,IN,Large
2656,2022,SE,Full-time,Data Engineer,73546,PT,0,PT,Medium
2657,2022,SE,Full-time,Data Engineer,42026,PT,0,PT,Medium
2660,2022,SE,Full-time,Data Architect,180000,US,100,US,Medium
2661,2022,SE,Full-time,Data Architect,160000,US,100,US,Medium
2662,2022,MI,Full-time,Data Scientist,108000,US,50,US,Large
2663,2022,SE,Full-time,Machine Learning Manager,200000,US,100,US,Medium
2664,2022,SE,Full-time,Machine Learning Manager,150000,US,100,US,Medium
2665,2022,EX,Full-time,Data Manager,125976,CA,50,CA,Large
2666,2022,SE,Full-time,Data Engineer,188700,US,100,US,Medium
2667,2022,SE,Full-time,Data Engineer,160395,US,100,US,Medium
2672,2022,SE,Full-time,Data Scientist,198440,US,100,US,Medium
2673,2022,SE,Full-time,Data Scientist,144000,US,100,US,Medium
2674,2022,SE,Full-time,Applied Scientist,191475,US,100,US,Medium
2675,2022,SE,Full-time,Applied Scientist,141525,US,100,US,Medium
2678,2022,MI,Full-time,Data Scientist,75648,DE,100,DE,Small
2679,2022,SE,Full-time,Lead Data Scientist,156868,US,100,US,Large
2680,2022,SE,Full-time,BI Analyst,200000,NG,100,NG,Small
2683,2022,SE,Full-time,Lead Machine Learning Engineer,69344,PT,100,PT,Large
2684,2022,MI,Full-time,NLP Engineer,5132,CZ,100,CZ,Medium
2685,2022,SE,Contractual,Data Analyst,90000,US,100,US,Medium
2686,2022,MI,Full-time,Research Scientist,126080,DE,0,DE,Small
2687,2022,MI,Full-time,Research Scientist,84053,DE,0,DE,Small
2688,2022,SE,Full-time,Data Engineer,200000,US,100,US,Medium
2689,2022,SE,Full-time,Data Engineer,180000,US,100,US,Medium
2690,2022,MI,Full-time,Analytics Engineer,108000,US,100,US,Medium
2691,2022,MI,Full-time,Analytics Engineer,85000,US,100,US,Medium
2694,2022,SE,Full-time,Data Engineer,165000,US,100,US,Medium
2695,2022,SE,Full-time,Data Engineer,132000,US,100,US,Medium
2696,2022,SE,Full-time,Analytics Engineer,130000,US,100,US,Medium
2697,2022,SE,Full-time,Analytics Engineer,110000,US,100,US,Medium
2698,2022,MI,Full-time,BI Data Analyst,45050,AU,50,AU,Large
2699,2021,EN,Full-time,Data Analyst,42028,AU,50,AU,Large
2700,2022,MI,Full-time,Data Analytics Engineer,135000,US,100,US,Large
2701,2022,SE,Full-time,Data Engineer,178800,US,100,US,Large
2702,2022,SE,Full-time,Data Engineer,132100,US,100,US,Large
2703,2022,EN,Full-time,Data Analyst,20000,CR,50,US,Medium
2704,2022,SE,Full-time,Machine Learning Engineer,140000,CA,0,CA,Medium
2705,2022,SE,Full-time,Machine Learning Engineer,110000,CA,0,CA,Medium
2706,2022,SE,Full-time,Data Engineer,160000,US,100,US,Medium
2707,2022,SE,Full-time,Data Engineer,85000,US,100,US,Medium
2708,2022,SE,Full-time,ETL Developer,250000,US,100,US,Medium
2709,2022,SE,Full-time,ETL Developer,63000,US,100,US,Medium
2710,2022,EX,Full-time,Data Engineer,187200,US,100,US,Medium
2711,2022,EX,Full-time,Data Engineer,116100,US,100,US,Medium
2712,2022,MI,Full-time,Data Scientist,10000,TR,0,TR,Medium
2714,2022,SE,Full-time,Data Engineer,145000,US,100,US,Medium
2715,2022,SE,Full-time,Data Engineer,229998,US,0,US,Large
2716,2022,SE,Full-time,Data Engineer,154545,US,0,US,Large
2717,2022,SE,Full-time,Data Scientist,215000,US,0,US,Large
2718,2022,SE,Full-time,Data Scientist,159000,US,0,US,Large
2721,2022,EN,Full-time,AI Scientist,50000,US,100,US,Medium
2722,2022,SE,Full-time,Data Scientist Lead,183000,US,100,US,Large
2723,2022,SE,Full-time,Data Analyst,99750,US,100,US,Medium
2724,2022,SE,Full-time,Data Analyst,68400,US,100,US,Medium
2725,2022,SE,Full-time,Data Scientist,236900,US,100,US,Large
2726,2022,SE,Full-time,Data Scientist,159200,US,100,US,Large
2727,2022,SE,Full-time,Data Science Manager,243225,US,100,US,Medium
2728,2022,SE,Full-time,Data Science Manager,179775,US,100,US,Medium
2734,2022,SE,Full-time,Data Scientist,128000,US,100,US,Medium
2739,2022,SE,Full-time,Data Scientist,191475,US,100,US,Medium
2740,2022,SE,Full-time,Data Scientist,141525,US,100,US,Medium
2743,2022,SE,Full-time,Data Scientist,218000,US,0,US,Medium
2744,2022,SE,Full-time,Data Scientist,145300,US,0,US,Medium
2745,2022,SE,Full-time,ML Engineer,195400,US,100,US,Large
2746,2022,SE,Full-time,ML Engineer,131300,US,100,US,Large
2747,2022,EN,Full-time,Data Specialist,105000,CL,100,US,Large
2750,2022,SE,Full-time,Data Scientist,207000,US,100,US,Medium
2751,2022,SE,Full-time,Data Scientist,153000,US,100,US,Medium
2755,2022,SE,Full-time,Data Analyst,99000,US,0,US,Medium
2762,2022,SE,Full-time,Machine Learning Engineer,200000,PR,100,PR,Medium
2763,2022,SE,Full-time,Machine Learning Engineer,135000,PR,100,PR,Medium
2772,2022,SE,Full-time,Data Engineer,195700,US,0,US,Medium
2773,2022,SE,Full-time,Data Engineer,130500,US,0,US,Medium
2774,2022,SE,Full-time,ML Engineer,130000,US,100,US,Medium
2775,2022,SE,Full-time,ML Engineer,84000,US,100,US,Medium
2776,2022,MI,Full-time,Data Operations Engineer,100000,US,100,US,Medium
2777,2022,MI,Full-time,Data Operations Engineer,60000,US,100,US,Medium
2778,2022,MI,Full-time,Data Engineer,80036,GB,100,GB,Medium
2779,2022,MI,Full-time,Data Engineer,67723,GB,100,GB,Medium
2780,2022,SE,Full-time,Data Engineer,141300,US,0,US,Medium
2781,2022,SE,Full-time,Data Engineer,102100,US,0,US,Medium
2784,2022,MI,Full-time,Business Data Analyst,150000,US,100,US,Large
2785,2022,MI,Full-time,Data Scientist,102200,GB,100,GB,Medium
2786,2022,EN,Full-time,Data Scientist,22892,IN,50,IN,Medium
2787,2022,SE,Full-time,Data Analyst,144000,US,100,US,Medium
2788,2022,SE,Full-time,Data Analyst,113000,US,100,US,Medium
2789,2022,EN,Full-time,AI Scientist,31520,PT,100,ES,Medium
2790,2022,SE,Full-time,Data Architect,195400,US,100,US,Large
2791,2022,SE,Full-time,Data Architect,131300,US,100,US,Large
2792,2022,SE,Full-time,Machine Learning Engineer,195400,US,100,US,Large
2793,2022,SE,Full-time,Machine Learning Engineer,131300,US,100,US,Large
2799,2022,SE,Full-time,Data Engineer,80000,US,100,US,Medium
2800,2022,EN,Full-time,BI Data Analyst,8050,IN,100,IN,Medium
2805,2022,MI,Contractual,NLP Engineer,60000,IN,100,US,Small
2806,2022,SE,Full-time,Machine Learning Engineer,63040,FI,50,FI,Small
2807,2022,EN,Full-time,Business Data Analyst,50000,IN,100,AS,Large
2809,2022,SE,Full-time,Data Engineer,105000,US,100,US,Medium
2812,2022,SE,Full-time,Analytics Engineer,190000,US,100,US,Medium
2813,2022,SE,Full-time,Analytics Engineer,140000,US,100,US,Medium
2816,2022,SE,Full-time,Data Scientist,180000,US,100,US,Large
2817,2022,SE,Full-time,Data Scientist,165000,US,100,US,Large
2818,2022,SE,Full-time,Applied Machine Learning Scientist,108000,US,0,US,Large
2819,2021,EN,Full-time,Machine Learning Research Engineer,20000,FR,50,FR,Medium
2822,2022,SE,Full-time,Data Scientist,179400,US,0,US,Medium
2823,2022,SE,Full-time,Data Scientist,154000,US,0,US,Medium
2824,2022,SE,Full-time,Machine Learning Scientist,193900,US,0,US,Medium
2825,2022,SE,Full-time,Machine Learning Scientist,129300,US,0,US,Medium
2826,2022,EX,Full-time,Data Science Manager,222640,US,0,US,Medium
2827,2022,EX,Full-time,Data Science Manager,182160,US,0,US,Medium
2828,2022,MI,Full-time,Data Engineer,150000,US,0,US,Medium
2829,2022,MI,Full-time,Data Engineer,100000,US,0,US,Medium
2830,2022,SE,Full-time,Analytics Engineer,122500,US,100,US,Medium
2831,2022,SE,Full-time,Analytics Engineer,100000,US,100,US,Medium
2832,2022,EX,Full-time,Data Engineer,297500,US,100,US,Medium
2833,2022,EX,Full-time,Data Engineer,260000,US,100,US,Medium
2834,2021,EN,Full-time,Machine Learning Developer,15000,TH,100,TH,Large
2835,2022,SE,Full-time,Data Engineer,193000,ES,100,US,Medium
2836,2022,EN,Full-time,Data Scientist,93000,US,0,US,Medium
2837,2022,EN,Full-time,Data Scientist,73000,US,0,US,Medium
2840,2022,EN,Full-time,Data Analyst,7799,BR,100,BR,Large
2841,2022,SE,Full-time,Data Scientist,136994,US,100,US,Medium
2842,2022,SE,Full-time,Data Scientist,101570,US,100,US,Medium
2849,2022,SE,Full-time,Director of Data Science,57786,FR,50,FR,Large
2850,2022,MI,Full-time,Data Analyst,136000,US,100,US,Medium
2851,2022,MI,Full-time,Data Analyst,112000,US,100,US,Medium
2852,2022,SE,Full-time,Data Scientist,172000,US,100,US,Medium
2854,2022,SE,Full-time,Data Engineer,215000,US,0,US,Medium
2855,2022,SE,Full-time,Data Engineer,164000,US,0,US,Medium
2862,2021,EN,Full-time,Data Engineer,45390,GB,50,GB,Large
2867,2022,MI,Full-time,Data Analyst,97500,US,100,US,Large
2868,2022,SE,Full-time,Applied Scientist,212800,US,100,US,Medium
2869,2022,SE,Full-time,Applied Scientist,142800,US,100,US,Medium
2870,2022,MI,Full-time,Data Scientist,73546,NL,50,NL,Large
2871,2022,EN,Full-time,Data Scientist,50000,US,50,DE,Medium
2872,2022,EN,Full-time,Data Analyst,6359,FR,100,IN,Large
2873,2022,SE,Full-time,Data Scientist,151800,US,0,US,Medium
2874,2022,SE,Full-time,Data Scientist,130240,US,0,US,Medium
2875,2022,SE,Full-time,Analytics Engineer,165000,US,100,US,Medium
2876,2022,SE,Full-time,Analytics Engineer,140250,US,100,US,Medium
2879,2022,SE,Full-time,Data Scientist,179400,US,100,US,Medium
2880,2022,SE,Full-time,Data Scientist,154000,US,100,US,Medium
2887,2022,MI,Full-time,Financial Data Analyst,75000,US,0,US,Medium
2888,2022,MI,Full-time,Data Engineer,84053,GR,100,GR,Medium
2889,2022,MI,Full-time,Data Engineer,73546,GR,100,GR,Medium
2890,2022,MI,Full-time,Data Engineer,98506,GB,100,GB,Medium
2891,2022,MI,Full-time,Data Engineer,86193,GB,100,GB,Medium
2892,2022,MI,Full-time,Data Engineer,84053,ES,100,ES,Medium
2893,2022,MI,Full-time,Data Engineer,73546,ES,100,ES,Medium
2898,2022,SE,Full-time,Analytics Engineer,102663,GB,100,GB,Medium
2899,2022,SE,Full-time,Analytics Engineer,80041,GB,100,GB,Medium
2902,2022,SE,Full-time,Data Engineer,104611,GB,100,GB,Medium
2903,2022,SE,Full-time,Data Engineer,82280,GB,100,GB,Medium
2906,2022,SE,Full-time,Data Scientist,191475,US,0,US,Medium
2907,2022,SE,Full-time,Data Scientist,141525,US,0,US,Medium
2908,2022,SE,Full-time,Data Analyst,115000,US,0,US,Large
2909,2022,EN,Full-time,Data Scientist,31520,ES,50,ES,Medium
2910,2022,SE,Full-time,Data Operations Analyst,81000,US,100,US,Medium
2911,2022,SE,Full-time,Data Operations Analyst,66000,US,100,US,Medium
2912,2022,EN,Full-time,Data Analyst,46000,US,100,US,Large
2913,2022,EN,Full-time,Data Engineer,80000,US,100,US,Large
2914,2022,EX,Full-time,Machine Learning Scientist,200000,US,100,US,Small
2915,2022,EX,Full-time,Machine Learning Scientist,180000,US,100,US,Small
2916,2022,EX,Full-time,AI Scientist,200000,US,100,US,Small
2917,2022,SE,Full-time,Data Scientist,204100,US,0,US,Medium
2918,2022,SE,Full-time,Data Scientist,136100,US,0,US,Medium
2919,2022,SE,Full-time,Analytics Engineer,250000,US,0,US,Medium
2920,2022,SE,Full-time,Analytics Engineer,63000,US,0,US,Medium
2921,2022,MI,Full-time,Data Scientist,118208,GB,0,GB,Medium
2922,2022,MI,Full-time,Data Scientist,110820,GB,0,GB,Medium
2923,2021,EN,Part-time,Computer Vision Software Engineer,19073,DK,50,DK,Large
2930,2022,SE,Full-time,Data Specialist,95000,US,100,US,Medium
2931,2022,SE,Full-time,Data Specialist,70000,US,100,US,Medium
2932,2022,MI,Full-time,Applied Machine Learning Scientist,75000,BO,100,US,Medium
2933,2022,MI,Contractual,Analytics Engineer,7500,BO,50,BO,Medium
2934,2022,MI,Full-time,Data Analyst,113000,US,0,US,Large
2935,2022,SE,Full-time,Data Scientist,170000,US,100,US,Medium
2937,2022,MI,Full-time,Data Analytics Consultant,113000,US,100,US,Large
2938,2022,MI,Full-time,Product Data Analyst,140000,US,100,US,Medium
2939,2021,SE,Full-time,Data Analyst,50000,PH,100,PH,Small
2940,2022,MI,Full-time,BI Data Analyst,53368,AU,100,AU,Medium
2943,2022,SE,Full-time,Lead Data Scientist,29944,PT,50,PT,Small
2946,2022,SE,Full-time,Data Scientist,160000,US,0,US,Large
2947,2022,SE,Full-time,Data Scientist,119300,US,0,US,Large
2948,2022,MI,Full-time,Research Scientist,145000,US,50,US,Large
2950,2022,SE,Full-time,Data Engineer,90000,US,0,US,Medium
2951,2022,SE,Full-time,ETL Developer,146200,US,100,US,Medium
2952,2022,SE,Full-time,ETL Developer,124270,US,100,US,Medium
2953,2022,MI,Full-time,Data Scientist,225000,US,0,US,Medium
2954,2022,MI,Full-time,Data Scientist,160000,US,0,US,Medium
2955,2022,MI,Full-time,Data Scientist,54634,NL,100,NL,Small
2956,2022,SE,Full-time,Data Engineer,185800,CA,100,CA,Medium
2957,2022,SE,Full-time,Data Engineer,137400,CA,100,CA,Medium
2958,2022,SE,Full-time,Analytics Engineer,245000,US,0,US,Medium
2959,2022,SE,Full-time,Analytics Engineer,180000,US,0,US,Medium
2960,2022,SE,Full-time,Analytics Engineer,203500,US,0,US,Medium
2961,2022,SE,Full-time,Analytics Engineer,152000,US,0,US,Medium
2962,2022,SE,Full-time,Data Engineer,250000,US,0,US,Medium
2963,2022,SE,Full-time,Data Engineer,63000,US,0,US,Medium
2964,2022,SE,Full-time,Machine Learning Infrastructure Engineer,186000,US,100,US,Medium
2965,2022,SE,Full-time,Machine Learning Infrastructure Engineer,148800,US,100,US,Medium
2966,2022,SE,Full-time,Lead Machine Learning Engineer,95386,IN,50,IN,Large
2967,2022,MI,Full-time,Machine Learning Engineer,128058,GB,50,GB,Large
2968,2022,EN,Full-time,Data Scientist,82000,US,0,US,Large
2969,2022,EN,Part-time,Data Scientist,110000,DO,100,FR,Medium
2970,2022,MI,Full-time,Applied Machine Learning Scientist,173000,US,50,US,Medium
2973,2022,SE,Full-time,Machine Learning Engineer,186000,US,100,US,Medium
2974,2022,SE,Full-time,Machine Learning Engineer,148800,US,100,US,Medium
2975,2022,EN,Full-time,BI Data Analyst,6270,BR,100,BR,Large
2976,2022,MI,Full-time,Data Science Manager,158000,US,100,US,Medium
2977,2022,MI,Full-time,Data Science Manager,134000,US,100,US,Medium
2980,2022,EX,Full-time,Analytics Engineer,200000,US,100,US,Medium
2981,2022,EX,Full-time,Analytics Engineer,150000,US,100,US,Medium
2982,2022,SE,Full-time,Data Analyst,216200,US,0,US,Medium
2983,2022,SE,Full-time,Data Analyst,144100,US,0,US,Medium
2984,2022,MI,Full-time,Data Scientist,115573,NL,0,NL,Medium
2985,2022,MI,Full-time,Data Scientist,89306,NL,0,NL,Medium
2986,2022,SE,Full-time,ETL Developer,250000,US,0,US,Medium
2987,2022,SE,Full-time,ETL Developer,63000,US,0,US,Medium
2990,2022,SE,Full-time,Machine Learning Engineer,135000,US,100,US,Medium
2991,2022,SE,Full-time,Machine Learning Engineer,85000,US,100,US,Medium
2992,2022,SE,Full-time,Data Science Manager,206000,US,100,US,Medium
2993,2022,SE,Full-time,Data Science Manager,175100,US,100,US,Medium
2994,2022,SE,Full-time,Machine Learning Engineer,189650,US,0,US,Medium
2995,2022,SE,Full-time,Machine Learning Engineer,164996,US,0,US,Medium
2998,2022,SE,Full-time,Data Engineer,154000,US,100,US,Medium
2999,2022,SE,Full-time,Data Engineer,126000,US,100,US,Medium
3000,2022,SE,Full-time,Machine Learning Engineer,200000,US,100,US,Large
3001,2022,SE,Full-time,Machine Learning Engineer,150000,US,100,US,Large
3005,2022,SE,Full-time,Analytics Engineer,135000,US,100,US,Medium
3006,2022,MI,Full-time,Data Engineer,98506,GB,0,GB,Medium
3007,2022,MI,Full-time,Data Engineer,73880,GB,0,GB,Medium
3008,2022,SE,Full-time,Data Analyst,117000,US,100,US,Medium
3009,2022,SE,Full-time,Data Analyst,99450,US,100,US,Medium
3010,2022,SE,Full-time,Data Engineer,200000,PR,100,PR,Medium
3011,2022,SE,Full-time,Data Engineer,135000,PR,100,PR,Medium
3012,2022,SE,Full-time,Machine Learning Engineer,193900,US,0,US,Medium
3013,2022,SE,Full-time,Machine Learning Engineer,129300,US,0,US,Medium
3014,2022,EN,Full-time,Machine Learning Engineer,55410,GB,100,GB,Small
3015,2022,SE,Full-time,Data Analyst,86193,GB,0,GB,Medium
3016,2022,SE,Full-time,Data Analyst,61566,GB,0,GB,Medium
3017,2022,SE,Full-time,Data Analyst,175000,US,100,US,Medium
3018,2022,SE,Full-time,Data Analyst,130000,US,100,US,Medium
3019,2022,SE,Full-time,Data Engineer,188100,US,0,US,Medium
3020,2022,SE,Full-time,Data Engineer,139860,US,0,US,Medium
3021,2022,SE,Full-time,Machine Learning Engineer,248700,US,0,US,Medium
3022,2022,SE,Full-time,Machine Learning Engineer,167100,US,0,US,Medium
3023,2022,MI,Full-time,Data Analyst,5723,IN,100,IN,Small
3026,2022,MI,Full-time,BI Data Analyst,50432,DE,100,DE,Small
3028,2022,SE,Full-time,Data Scientist,205000,US,0,US,Medium
3031,2022,SE,Full-time,Data Architect,141300,US,0,US,Medium
3032,2022,SE,Full-time,Data Architect,102100,US,0,US,Medium
3033,2022,EN,Full-time,Data Analyst,50000,AR,100,AR,Large
3034,2022,EN,Full-time,Data Scientist,84053,BE,100,BE,Large
3035,2022,MI,Full-time,Lead Data Scientist,61566,GB,50,GB,Small
3036,2022,SE,Full-time,Data Architect,250000,US,0,US,Medium
3037,2022,SE,Full-time,Data Architect,63000,US,0,US,Medium
3038,2022,SE,Full-time,Data Science Manager,189500,US,100,US,Large
3039,2022,SE,Full-time,Data Science Manager,140100,US,100,US,Large
3040,2022,SE,Full-time,Data Engineer,177600,US,100,US,Large
3041,2022,SE,Full-time,Data Engineer,131300,US,100,US,Large
3042,2022,MI,Full-time,Data Engineer,24000,US,0,US,Medium
3046,2022,SE,Full-time,Machine Learning Engineer,202900,US,100,US,Large
3049,2022,SE,Full-time,Data Engineer,115000,US,100,US,Medium
3050,2022,EN,Full-time,Machine Learning Engineer,115000,US,50,US,Large
